round,train_loss_local_mean,train_accuracy,train_f1,validation_loss,validation_accuracy,validation_f1,test_loss,test_accuracy,test_f1,communication_cost_bytes
17,0.2857840302881525,0.6003182985495714,0.7502486212819818,0.9606093764305115,0.6666666666666666,0.8,0.9629064202308655,0.6666666666666666,0.8,442512
18,0.26858114899265534,0.6003182985495714,0.7502486212819818,0.9596671462059021,0.6666666666666666,0.8,0.9624568223953247,0.6666666666666666,0.8,442512
19,0.2584735301264736,0.6003182985495714,0.7502486212819818,0.9514766931533813,0.6666666666666666,0.8,0.9549990296363831,0.6666666666666666,0.8,442512
20,0.24548709974814517,0.6003182985495714,0.7502486212819818,0.9504441618919373,0.6666666666666666,0.8,0.9545232057571411,0.6666666666666666,0.8,442512
21,0.23367620171597825,0.6003182985495714,0.7502486212819818,0.9530783295631409,0.6666666666666666,0.8,0.9575802087783813,0.6666666666666666,0.8,442512
22,0.22853938153842154,0.6003182985495714,0.7502486212819818,0.9471718072891235,0.6666666666666666,0.8,0.9523062705993652,0.6666666666666666,0.8,442512
23,0.22115939823524597,0.6003182985495714,0.7502486212819818,0.9450899958610535,0.6666666666666666,0.8,0.9507395029067993,0.6666666666666666,0.8,442512
24,0.21291343699666818,0.6003182985495714,0.7502486212819818,0.9392913579940796,0.6666666666666666,0.8,0.945536196231842,0.6666666666666666,0.8,442512
25,0.20703529811411145,0.6003182985495714,0.7502486212819818,0.9485988020896912,0.6666666666666666,0.8,0.9550623893737793,0.6666666666666666,0.8,442512
26,0.20318090555574952,0.6003182985495714,0.7502486212819818,0.9474512338638306,0.6666666666666666,0.8,0.954333484172821,0.6666666666666666,0.8,442512
27,0.19863728927680213,0.6003182985495714,0.7502486212819818,0.9414677023887634,0.6666666666666666,0.8,0.948790431022644,0.6666666666666666,0.8,442512
28,0.19245576426803448,0.6003182985495714,0.7502486212819818,0.9374993443489075,0.6666666666666666,0.8,0.9453009366989136,0.6666666666666666,0.8,442512
29,0.18687978112702996,0.6003182985495714,0.7502486212819818,0.9397815465927124,0.6666666666666666,0.8,0.947847306728363,0.6666666666666666,0.8,442512
30,0.1839290673650227,0.6003182985495714,0.7502486212819818,0.9322734475135803,0.6666666666666666,0.8,0.940926730632782,0.6666666666666666,0.8,442512
31,0.18051190770446066,0.6003182985495714,0.7502486212819818,0.9294993877410889,0.6666666666666666,0.8,0.9386313557624817,0.6666666666666666,0.8,442512
32,0.17476204026880537,0.6003182985495714,0.7502486212819818,0.9304319620132446,0.6666666666666666,0.8,0.9398727416992188,0.6666666666666666,0.8,442512
33,0.17466083909734087,0.6003182985495714,0.7502486212819818,0.9275519847869873,0.6666666666666666,0.8,0.9372724294662476,0.6666666666666666,0.8,442512
34,0.1680837142200603,0.6003182985495714,0.7502486212819818,0.9353380799293518,0.6666666666666666,0.8,0.9452596306800842,0.6666666666666666,0.8,442512
35,0.1704872447548774,0.6003182985495714,0.7502486212819818,0.9383903741836548,0.6666666666666666,0.8,0.9486188292503357,0.6666666666666666,0.8,442512
36,0.16462121285848028,0.6003182985495714,0.7502486212819818,0.9486417770385742,0.6666666666666666,0.8,0.9588207602500916,0.6666666666666666,0.8,442512
