round,train_loss_local_mean,train_accuracy,train_f1,validation_loss,validation_accuracy,validation_f1,test_loss,test_accuracy,test_f1,communication_cost_bytes
17,0.025375155476089033,0.9917513128800443,0.0,0.026887856423854828,0.9958030669895077,0.0,0.05016576498746872,0.9896690879741727,0.0,3036096
18,0.024873427550127933,0.9917513128800443,0.0,0.02600245177745819,0.9958030669895077,0.0,0.04901815205812454,0.9896690879741727,0.0,3036096
19,0.024062060552446446,0.9917513128800443,0.0,0.024403562769293785,0.9958030669895077,0.0,0.04768233373761177,0.9896690879741727,0.0,3036096
20,0.023429750829698903,0.9917513128800443,0.0,0.023092180490493774,0.9958030669895077,0.0,0.04636244848370552,0.9896690879741727,0.0,3036096
21,0.022831667555522833,0.9917513128800443,0.0,0.02281317487359047,0.9958030669895077,0.0,0.04578089341521263,0.9896690879741727,0.0,3036096
22,0.022405612052687887,0.9917513128800443,0.0,0.021700801327824593,0.9958030669895077,0.0,0.044888176023960114,0.9896690879741727,0.0,3036096
23,0.021930973937024215,0.9917513128800443,0.0,0.021016202867031097,0.9958030669895077,0.0,0.04422876983880997,0.9896690879741727,0.0,3036096
24,0.021426913077535296,0.9917513128800443,0.0,0.020425288006663322,0.9958030669895077,0.0,0.04364935681223869,0.9896690879741727,0.0,3036096
25,0.02094155967677832,0.9917513128800443,0.0,0.019989578053355217,0.9958030669895077,0.0,0.043142177164554596,0.9896690879741727,0.0,3036096
26,0.020734677025235067,0.9917513128800443,0.0,0.019397025927901268,0.9958030669895077,0.0,0.04259847104549408,0.9896690879741727,0.0,3036096
27,0.02028115973172879,0.9917513128800443,0.0,0.018657539039850235,0.9958030669895077,0.0,0.042106300592422485,0.9896690879741727,0.0,3036096
28,0.01993864078690748,0.9917685876174682,0.006256517205422315,0.018289828673005104,0.9957627118644068,0.0,0.04162188246846199,0.9896690879741727,0.0,3036096
29,0.01969273507920357,0.9920536207849641,0.07630522088353414,0.017975466325879097,0.9962066182405166,0.2033898305084746,0.04126644879579544,0.9896690879741727,0.0,3036096
30,0.019389498346645617,0.992096807628524,0.08955223880597014,0.01794447749853134,0.9962873284907183,0.2459016393442623,0.040709514170885086,0.9896690879741727,0.0,3036096
31,0.019039667380525857,0.992114082365948,0.09514370664023786,0.017613036558032036,0.9962873284907183,0.2459016393442623,0.040360767394304276,0.9896690879741727,0.0,3036096
32,0.01874313166136096,0.992174543946932,0.10826771653543307,0.016911640763282776,0.9962873284907183,0.2459016393442623,0.04010356217622757,0.989911218724778,0.04580152671755725,3036096
33,0.01857042649753044,0.992286829740188,0.13216715257531583,0.016839463263750076,0.9963276836158192,0.2601626016260163,0.03970415145158768,0.9900726392251816,0.07518796992481203,3036096
34,0.018406223243800923,0.992304104477612,0.13579049466537343,0.016608117148280144,0.9963680387409201,0.27419354838709675,0.0393623411655426,0.990274414850686,0.11070110701107011,3036096
35,0.01810698822220346,0.9923818407960199,0.15355086372360843,0.01657102070748806,0.9963680387409201,0.27419354838709675,0.03914157673716545,0.9903147699757869,0.11764705882352941,3036096
36,0.01769405755041163,0.9925545881702598,0.18832391713747645,0.016427921131253242,0.9963276836158192,0.272,0.03875759243965149,0.9907990314769975,0.19718309859154928,3036096
37,0.01762248191516846,0.9925718629076838,0.19172932330827067,0.015942241996526718,0.9963276836158192,0.272,0.038742054253816605,0.9908797417271994,0.2097902097902098,3036096
38,0.017547764339841874,0.9926236871199557,0.20335820895522388,0.015874555334448814,0.9963680387409201,0.2857142857142857,0.03848288953304291,0.9911218724778047,0.2465753424657534,3036096
39,0.017117518457193063,0.9926582365948038,0.21150278293135436,0.015711069107055664,0.9963680387409201,0.2857142857142857,0.038331288844347,0.9912429378531074,0.26440677966101694,3036096
40,0.01703009142124865,0.9926841487009398,0.21501390176088972,0.01528274454176426,0.9963680387409201,0.2857142857142857,0.03832855075597763,0.9913236481033091,0.2760942760942761,3036096
41,0.01681500863012051,0.9928223466003316,0.24247948951686418,0.015475773252546787,0.9964487489911219,0.3125,0.03789970278739929,0.9914850686037127,0.30363036303630364,3036096
42,0.016501952876764658,0.9928050718629077,0.23926940639269406,0.014967350289225578,0.9963680387409201,0.2857142857142857,0.038142405450344086,0.9914043583535109,0.292358803986711,3036096
43,0.01640770634141657,0.9928568960751797,0.2488646684831971,0.014766357839107513,0.9964487489911219,0.3125,0.037970345467329025,0.9914850686037127,0.30363036303630364,3036096
44,0.01633000574670687,0.9929087202874516,0.25835591689250226,0.014566438272595406,0.9964891041162227,0.32558139534883723,0.03802346810698509,0.9914850686037127,0.30363036303630364,3036096
45,0.016113576903698617,0.9930728302929795,0.28900709219858156,0.014652104116976261,0.9965698143664246,0.3511450381679389,0.037580590695142746,0.9916464891041162,0.3257328990228013,3036096
46,0.01590899075506785,0.9931505666113875,0.3037752414398595,0.01465336699038744,0.9966505246166263,0.37593984962406013,0.03732845559716225,0.9916868442292172,0.33548387096774196,3036096
47,0.01577091571703914,0.9931505666113875,0.3037752414398595,0.014398761093616486,0.9966101694915255,0.36363636363636365,0.03732089698314667,0.9916868442292172,0.33548387096774196,3036096
48,0.015646194502333642,0.9932110281923715,0.31413612565445026,0.014228266663849354,0.9966908797417272,0.3880597014925373,0.03732166439294815,0.9917675544794189,0.34615384615384615,3036096
49,0.01538906748847742,0.9932974018794914,0.3310344827586207,0.014295065775513649,0.9967312348668281,0.4,0.03701827675104141,0.9918482647296206,0.35668789808917195,3036096
50,0.015342600255955064,0.9933060392482034,0.3324720068906115,0.014180460944771767,0.9967312348668281,0.4,0.03692013770341873,0.9918886198547215,0.3619047619047619,3036096
